target,t_acc,query,q_acc,evalue,score,sample,contig,query_type,gene_id
3300009068_assembled_Ga0114973_10000639_13,-,MCP_7,-,1.2e-20,70.3,all,3300009068_assembled_Ga0114973_10000639,MCP,all_3300009068_assembled_Ga0114973_10000639_vph_13
3300027777_assembled_Ga0209829_10000789_16,-,MCP_7,-,1.7e-20,69.9,all,3300027777_assembled_Ga0209829_10000789,MCP,all_3300027777_assembled_Ga0209829_10000789_vph_16
3300009183_assembled_Ga0114974_10001000_14,-,MCP_7,-,1.8e-20,69.7,all,3300009183_assembled_Ga0114974_10001000,MCP,all_3300009183_assembled_Ga0114974_10001000_vph_14
3300018022_assembled_Ga0187864_10002390_1,-,MCP_7,-,6.5e-20,67.9,all,3300018022_assembled_Ga0187864_10002390,MCP,all_3300018022_assembled_Ga0187864_10002390_vph_1
3300010413_assembled_Ga0136851_10008908_3,-,MCP_7,-,2.8e-19,65.8,all,3300010413_assembled_Ga0136851_10008908,MCP,all_3300010413_assembled_Ga0136851_10008908_vph_3
3300010158_assembled_Ga0114960_10000772_23,-,MCP_7,-,3.2e-19,65.6,all,3300010158_assembled_Ga0114960_10000772,MCP,all_3300010158_assembled_Ga0114960_10000772_vph_23
3300010885_assembled_Ga0133913_10011061_25,-,MCP_7,-,3.9e-19,65.4,all,3300010885_assembled_Ga0133913_10011061,MCP,all_3300010885_assembled_Ga0133913_10011061_vph_25
3300009068_assembled_Ga0114973_10000749_13,-,MCP_7,-,6.4e-19,64.6,all,3300009068_assembled_Ga0114973_10000749,MCP,all_3300009068_assembled_Ga0114973_10000749_vph_13
3300009183_assembled_Ga0114974_10000518_25,-,MCP_7,-,1.3e-18,63.6,all,3300009183_assembled_Ga0114974_10000518,MCP,all_3300009183_assembled_Ga0114974_10000518_vph_25
3300010885_assembled_Ga0133913_10015411_6,-,MCP_7,-,1.6e-18,63.3,all,3300010885_assembled_Ga0133913_10015411,MCP,all_3300010885_assembled_Ga0133913_10015411_vph_6
KM502591.1_19,-,MCP_7,-,3.9e-18,62,all,KM502591.1,MCP,all_KM502591.1_vph_19
3300027769_assembled_Ga0209770_10000312_15,-,MCP_7,-,5.8e-18,61.5,all,3300027769_assembled_Ga0209770_10000312,MCP,all_3300027769_assembled_Ga0209770_10000312_vph_15
3300002091_assembled_JGI24028J26656_1000152_13,-,MCP_7,-,6.5e-18,61.3,all,3300002091_assembled_JGI24028J26656_1000152,MCP,all_3300002091_assembled_JGI24028J26656_1000152_vph_13
3300007735_assembled_Ga0104988_10753_21,-,MCP_7,-,8.3e-18,61,all,3300007735_assembled_Ga0104988_10753,MCP,all_3300007735_assembled_Ga0104988_10753_vph_21
3300009684_assembled_Ga0114958_10000782_25,-,MCP_7,-,2.9e-17,59.2,all,3300009684_assembled_Ga0114958_10000782,MCP,all_3300009684_assembled_Ga0114958_10000782_vph_25
3300010885_assembled_Ga0133913_10012712_4,-,MCP_7,-,5.5e-17,58.3,all,3300010885_assembled_Ga0133913_10012712,MCP,all_3300010885_assembled_Ga0133913_10012712_vph_4
3300025487_assembled_Ga0208105_1000377_1,-,MCP_7,-,1.2e-16,57.1,all,3300025487_assembled_Ga0208105_1000377,MCP,all_3300025487_assembled_Ga0208105_1000377_vph_1
3300013094_assembled_Ga0164297_10001420_17,-,MCP_7,-,1.5e-16,56.8,all,3300013094_assembled_Ga0164297_10001420,MCP,all_3300013094_assembled_Ga0164297_10001420_vph_17
3300009181_assembled_Ga0114969_10000735_6,-,MCP_7,-,2.9e-16,55.9,all,3300009181_assembled_Ga0114969_10000735,MCP,all_3300009181_assembled_Ga0114969_10000735_vph_6
3300027763_assembled_Ga0209088_10000481_6,-,MCP_7,-,4.8e-16,55.1,all,3300027763_assembled_Ga0209088_10000481,MCP,all_3300027763_assembled_Ga0209088_10000481_vph_6
3300009184_assembled_Ga0114976_10000413_2,-,MCP_7,-,6.5e-16,54.7,all,3300009184_assembled_Ga0114976_10000413,MCP,all_3300009184_assembled_Ga0114976_10000413_vph_2
3300007734_assembled_Ga0104986_1721_23,-,MCP_7,-,1e-15,54.1,all,3300007734_assembled_Ga0104986_1721,MCP,all_3300007734_assembled_Ga0104986_1721_vph_23
3300010885_assembled_Ga0133913_10017077_19,-,MCP_7,-,3e-15,52.5,all,3300010885_assembled_Ga0133913_10017077,MCP,all_3300010885_assembled_Ga0133913_10017077_vph_19
3300010885_assembled_Ga0133913_10013167_20,-,MCP_7,-,3.5e-15,52.3,all,3300010885_assembled_Ga0133913_10013167,MCP,all_3300010885_assembled_Ga0133913_10013167_vph_20
3300005582_assembled_Ga0049080_10000091_18,-,Penton_1,-,1.8e-124,412.8,all,3300005582_assembled_Ga0049080_10000091,Penton,all_3300005582_assembled_Ga0049080_10000091_vph_18
3300006916_assembled_Ga0070750_10000267_3,-,Penton_1,-,9e-123,407.2,all,3300006916_assembled_Ga0070750_10000267,Penton,all_3300006916_assembled_Ga0070750_10000267_vph_3
3300005747_assembled_Ga0076924_1015279_12,-,Penton_1,-,1.1e-122,406.9,all,3300005747_assembled_Ga0076924_1015279,Penton,all_3300005747_assembled_Ga0076924_1015279_vph_12
3300009181_assembled_Ga0114969_10001288_5,-,Penton_1,-,1.9e-122,406.2,all,3300009181_assembled_Ga0114969_10001288,Penton,all_3300009181_assembled_Ga0114969_10001288_vph_5
3300010885_assembled_Ga0133913_10009135_6,-,Penton_1,-,8.1e-122,404.1,all,3300010885_assembled_Ga0133913_10009135,Penton,all_3300010885_assembled_Ga0133913_10009135_vph_6
KJ854379.1_19,-,Penton_1,-,1e-120,400.4,all,KJ854379.1,Penton,all_KJ854379.1_vph_19
3300009180_assembled_Ga0114979_10000767_4,-,Penton_1,-,9.5e-120,397.3,all,3300009180_assembled_Ga0114979_10000767,Penton,all_3300009180_assembled_Ga0114979_10000767_vph_4
3300007540_assembled_Ga0099847_1000087_16,-,Penton_1,-,9.5e-120,397.3,all,3300007540_assembled_Ga0099847_1000087,Penton,all_3300007540_assembled_Ga0099847_1000087_vph_16
3300023174_assembled_Ga0214921_10004023_18,-,Penton_1,-,1.5e-119,396.6,all,3300023174_assembled_Ga0214921_10004023,Penton,all_3300023174_assembled_Ga0214921_10004023_vph_18
3300027708_assembled_Ga0209188_1000973_20,-,Penton_1,-,2.9e-119,395.7,all,3300027708_assembled_Ga0209188_1000973,Penton,all_3300027708_assembled_Ga0209188_1000973_vph_20
3300010885_assembled_Ga0133913_10009934_11,-,Penton_1,-,3.2e-119,395.5,all,3300010885_assembled_Ga0133913_10009934,Penton,all_3300010885_assembled_Ga0133913_10009934_vph_11
3300027793_assembled_Ga0209972_10000880_23,-,Penton_1,-,3e-118,392.4,all,3300027793_assembled_Ga0209972_10000880,Penton,all_3300027793_assembled_Ga0209972_10000880_vph_23
3300010885_assembled_Ga0133913_10010443_10,-,Penton_1,-,2.6e-117,389.3,all,3300010885_assembled_Ga0133913_10010443,Penton,all_3300010885_assembled_Ga0133913_10010443_vph_10
3300027973_assembled_Ga0209298_10000424_8,-,Penton_1,-,2.2e-115,382.9,all,3300027973_assembled_Ga0209298_10000424,Penton,all_3300027973_assembled_Ga0209298_10000424_vph_8
3300027769_assembled_Ga0209770_10000312_17,-,Penton_1,-,1.4e-112,373.7,all,3300027769_assembled_Ga0209770_10000312,Penton,all_3300027769_assembled_Ga0209770_10000312_vph_17
3300010885_assembled_Ga0133913_10013167_19,-,Penton_1,-,5.8e-112,371.7,all,3300010885_assembled_Ga0133913_10013167,Penton,all_3300010885_assembled_Ga0133913_10013167_vph_19
3300009163_assembled_Ga0114970_10000439_26,-,Penton_1,-,2.2e-111,369.8,all,3300009163_assembled_Ga0114970_10000439,Penton,all_3300009163_assembled_Ga0114970_10000439_vph_26
3300025401_assembled_Ga0207955_1000104_10,-,Penton_1,-,9.2e-109,361.1,all,3300025401_assembled_Ga0207955_1000104,Penton,all_3300025401_assembled_Ga0207955_1000104_vph_10
3300009154_assembled_Ga0114963_10000587_16,-,Penton_1,-,8.8e-108,357.9,all,3300009154_assembled_Ga0114963_10000587,Penton,all_3300009154_assembled_Ga0114963_10000587_vph_16
3300002835_assembled_B570J40625_100005612_18,-,Penton_1,-,9.9e-106,351.1,all,3300002835_assembled_B570J40625_100005612,Penton,all_3300002835_assembled_B570J40625_100005612_vph_18
3300010885_assembled_Ga0133913_10009566_23,-,Penton_1,-,2.7e-105,349.7,all,3300010885_assembled_Ga0133913_10009566,Penton,all_3300010885_assembled_Ga0133913_10009566_vph_23
3300010354_assembled_Ga0129333_10000799_17,-,Penton_1,-,7e-104,345.1,all,3300010354_assembled_Ga0129333_10000799,Penton,all_3300010354_assembled_Ga0129333_10000799_vph_17
OL828819.1_20,-,Penton_1,-,1.4e-103,344.1,all,OL828819.1,Penton,all_OL828819.1_vph_20
3300002835_assembled_B570J40625_100004419_13,-,Penton_1,-,7.6e-102,338.3,all,3300002835_assembled_B570J40625_100004419,Penton,all_3300002835_assembled_B570J40625_100004419_vph_13
3300027777_assembled_Ga0209829_10000789_29,-,Penton_1,-,2e-101,337,all,3300027777_assembled_Ga0209829_10000789,Penton,all_3300027777_assembled_Ga0209829_10000789_vph_29
3300010334_assembled_Ga0136644_10000572_30,-,Penton_1,-,3e-99,329.8,all,3300010334_assembled_Ga0136644_10000572,Penton,all_3300010334_assembled_Ga0136644_10000572_vph_30
3300013094_assembled_Ga0164297_10001420_16,-,Penton_1,-,3.1e-99,329.8,all,3300013094_assembled_Ga0164297_10001420,Penton,all_3300013094_assembled_Ga0164297_10001420_vph_16
3300032893_assembled_Ga0335069_10005211_20,-,Penton_1,-,6.7e-98,325.4,all,3300032893_assembled_Ga0335069_10005211,Penton,all_3300032893_assembled_Ga0335069_10005211_vph_20
3300009183_assembled_Ga0114974_10000518_26,-,Penton_1,-,9.5e-98,324.9,all,3300009183_assembled_Ga0114974_10000518,Penton,all_3300009183_assembled_Ga0114974_10000518_vph_26
MG807318.2_11,-,Penton_1,-,3.1e-97,323.2,all,MG807318.2,Penton,all_MG807318.2_vph_11
3300017971_assembled_Ga0180438_10003911_14,-,Penton_1,-,4.7e-97,322.6,all,3300017971_assembled_Ga0180438_10003911,Penton,all_3300017971_assembled_Ga0180438_10003911_vph_14
JN603370.1_19,-,Penton_1,-,1.9e-96,320.6,all,JN603370.1,Penton,all_JN603370.1_vph_19
3300017971_assembled_Ga0180438_10003911_15,-,Penton_1,-,2e-95,317.2,all,3300017971_assembled_Ga0180438_10003911,Penton,all_3300017971_assembled_Ga0180438_10003911_vph_15
3300019487_assembled_Ga0187893_10009394_17,-,Penton_1,-,6.5e-95,315.5,all,3300019487_assembled_Ga0187893_10009394,Penton,all_3300019487_assembled_Ga0187893_10009394_vph_17
3300025487_assembled_Ga0208105_1000377_2,-,Penton_1,-,2.6e-92,307,all,3300025487_assembled_Ga0208105_1000377,Penton,all_3300025487_assembled_Ga0208105_1000377_vph_2
3300018022_assembled_Ga0187864_10002390_2,-,Penton_1,-,7.3e-92,305.5,all,3300018022_assembled_Ga0187864_10002390,Penton,all_3300018022_assembled_Ga0187864_10002390_vph_2
3300035696_assembled_Ga0374055_0049619_21,-,Penton_1,-,1.6e-91,304.4,all,3300035696_assembled_Ga0374055_0049619,Penton,all_3300035696_assembled_Ga0374055_0049619_vph_21
3300009182_assembled_Ga0114959_10001102_11,-,Penton_1,-,1.6e-91,304.4,all,3300009182_assembled_Ga0114959_10001102,Penton,all_3300009182_assembled_Ga0114959_10001102_vph_11
3300009548_assembled_Ga0116107_1001113_13,-,Penton_1,-,9.9e-91,301.8,all,3300009548_assembled_Ga0116107_1001113,Penton,all_3300009548_assembled_Ga0116107_1001113_vph_13
3300032770_assembled_Ga0335085_10008907_18,-,Penton_1,-,1.1e-90,301.6,all,3300032770_assembled_Ga0335085_10008907,Penton,all_3300032770_assembled_Ga0335085_10008907_vph_18
3300017963_assembled_Ga0180437_10003822_11,-,Penton_1,-,1.5e-90,301.1,all,3300017963_assembled_Ga0180437_10003822,Penton,all_3300017963_assembled_Ga0180437_10003822_vph_11
3300006114_assembled_Ga0007815_1000154_11,-,Penton_1,-,2.1e-90,300.7,all,3300006114_assembled_Ga0007815_1000154,Penton,all_3300006114_assembled_Ga0007815_1000154_vph_11
3300009500_assembled_Ga0116229_10007006_19,-,Penton_1,-,2.4e-90,300.5,all,3300009500_assembled_Ga0116229_10007006,Penton,all_3300009500_assembled_Ga0116229_10007006_vph_19
3300032665_assembled_Ga0316221_1001987_22,-,Penton_1,-,1.8e-89,297.6,all,3300032665_assembled_Ga0316221_1001987,Penton,all_3300032665_assembled_Ga0316221_1001987_vph_22
3300028413_assembled_Ga0306870_1000093_8,-,Penton_1,-,8.6e-89,295.4,all,3300028413_assembled_Ga0306870_1000093,Penton,all_3300028413_assembled_Ga0306870_1000093_vph_8
3300009183_assembled_Ga0114974_10001000_13,-,Penton_1,-,1.6e-88,294.5,all,3300009183_assembled_Ga0114974_10001000,Penton,all_3300009183_assembled_Ga0114974_10001000_vph_13
3300010885_assembled_Ga0133913_10013256_20,-,Penton_1,-,2.7e-88,293.7,all,3300010885_assembled_Ga0133913_10013256,Penton,all_3300010885_assembled_Ga0133913_10013256_vph_20
3300021168_assembled_Ga0210406_10003258_9,-,Penton_1,-,5.1e-87,289.5,all,3300021168_assembled_Ga0210406_10003258,Penton,all_3300021168_assembled_Ga0210406_10003258_vph_9
3300002092_assembled_JGI24218J26658_1000290_30,-,Penton_1,-,1.4e-86,288.2,all,3300002092_assembled_JGI24218J26658_1000290,Penton,all_3300002092_assembled_JGI24218J26658_1000290_vph_30
3300010885_assembled_Ga0133913_10008424_2,-,Penton_1,-,2.5e-85,284,all,3300010885_assembled_Ga0133913_10008424,Penton,all_3300010885_assembled_Ga0133913_10008424_vph_2
3300009068_assembled_Ga0114973_10000639_12,-,Penton_1,-,4.9e-84,279.7,all,3300009068_assembled_Ga0114973_10000639,Penton,all_3300009068_assembled_Ga0114973_10000639_vph_12
3300009068_assembled_Ga0114973_10000749_12,-,Penton_1,-,1.6e-83,278,all,3300009068_assembled_Ga0114973_10000749,Penton,all_3300009068_assembled_Ga0114973_10000749_vph_12
3300009151_assembled_Ga0114962_10000818_12,-,Penton_1,-,3.3e-83,277,all,3300009151_assembled_Ga0114962_10000818,Penton,all_3300009151_assembled_Ga0114962_10000818_vph_12
3300010158_assembled_Ga0114960_10000772_22,-,Penton_1,-,3.6e-83,276.9,all,3300010158_assembled_Ga0114960_10000772,Penton,all_3300010158_assembled_Ga0114960_10000772_vph_22
3300009151_assembled_Ga0114962_10000842_14,-,Penton_1,-,5.9e-83,276.2,all,3300009151_assembled_Ga0114962_10000842,Penton,all_3300009151_assembled_Ga0114962_10000842_vph_14
3300010885_assembled_Ga0133913_10007194_16,-,Penton_1,-,7.2e-83,275.9,all,3300010885_assembled_Ga0133913_10007194,Penton,all_3300010885_assembled_Ga0133913_10007194_vph_16
3300029911_assembled_Ga0311361_10011007_1,-,Penton_1,-,4.1e-82,273.4,all,3300029911_assembled_Ga0311361_10011007,Penton,all_3300029911_assembled_Ga0311361_10011007_vph_1
3300021438_assembled_Ga0213920_1000796_15,-,Penton_1,-,5.1e-82,273.1,all,3300021438_assembled_Ga0213920_1000796,Penton,all_3300021438_assembled_Ga0213920_1000796_vph_15
3300024254_assembled_Ga0247661_1000063_9,-,Penton_1,-,6e-81,269.6,all,3300024254_assembled_Ga0247661_1000063,Penton,all_3300024254_assembled_Ga0247661_1000063_vph_9
3300006109_assembled_Ga0007870_1000162_15,-,Penton_1,-,1.8e-80,268,all,3300006109_assembled_Ga0007870_1000162,Penton,all_3300006109_assembled_Ga0007870_1000162_vph_15
3300014492_assembled_Ga0182013_10004328_12,-,Penton_1,-,2.4e-80,267.6,all,3300014492_assembled_Ga0182013_10004328,Penton,all_3300014492_assembled_Ga0182013_10004328_vph_12
3300007541_assembled_Ga0099848_1000221_15,-,Penton_1,-,1.8e-78,261.4,all,3300007541_assembled_Ga0099848_1000221,Penton,all_3300007541_assembled_Ga0099848_1000221_vph_15
3300027763_assembled_Ga0209088_10000481_7,-,Penton_1,-,9.2e-78,259.1,all,3300027763_assembled_Ga0209088_10000481,Penton,all_3300027763_assembled_Ga0209088_10000481_vph_7
3300010413_assembled_Ga0136851_10008908_21,-,Penton_1,-,1.7e-77,258.2,all,3300010413_assembled_Ga0136851_10008908,Penton,all_3300010413_assembled_Ga0136851_10008908_vph_21
3300010885_assembled_Ga0133913_10012256_3,-,Penton_1,-,3.4e-77,257.2,all,3300010885_assembled_Ga0133913_10012256,Penton,all_3300010885_assembled_Ga0133913_10012256_vph_3
3300009684_assembled_Ga0114958_10000782_23,-,Penton_1,-,6.8e-77,256.2,all,3300009684_assembled_Ga0114958_10000782,Penton,all_3300009684_assembled_Ga0114958_10000782_vph_23
3300010885_assembled_Ga0133913_10017077_18,-,Penton_1,-,9.5e-77,255.7,all,3300010885_assembled_Ga0133913_10017077,Penton,all_3300010885_assembled_Ga0133913_10017077_vph_18
3300002091_assembled_JGI24028J26656_1000152_14,-,Penton_1,-,1.9e-75,251.5,all,3300002091_assembled_JGI24028J26656_1000152,Penton,all_3300002091_assembled_JGI24028J26656_1000152_vph_14
3300009184_assembled_Ga0114976_10000413_3,-,Penton_1,-,3.2e-75,250.7,all,3300009184_assembled_Ga0114976_10000413,Penton,all_3300009184_assembled_Ga0114976_10000413_vph_3
3300010885_assembled_Ga0133913_10015411_5,-,Penton_1,-,1.2e-74,248.9,all,3300010885_assembled_Ga0133913_10015411,Penton,all_3300010885_assembled_Ga0133913_10015411_vph_5
KC556925.1_12,-,Penton_1,-,7e-73,243,all,KC556925.1,Penton,all_KC556925.1_vph_12
3300009181_assembled_Ga0114969_10000735_7,-,Penton_1,-,1.1e-72,242.4,all,3300009181_assembled_Ga0114969_10000735,Penton,all_3300009181_assembled_Ga0114969_10000735_vph_7
3300009111_assembled_Ga0115026_10000109_7,-,Penton_1,-,1.4e-72,242.1,all,3300009111_assembled_Ga0115026_10000109,Penton,all_3300009111_assembled_Ga0115026_10000109_vph_7
3300010885_assembled_Ga0133913_10008183_2,-,Penton_1,-,2.7e-71,237.8,all,3300010885_assembled_Ga0133913_10008183,Penton,all_3300010885_assembled_Ga0133913_10008183_vph_2
3300010885_assembled_Ga0133913_10011015_5,-,Penton_1,-,5e-69,230.3,all,3300010885_assembled_Ga0133913_10011015,Penton,all_3300010885_assembled_Ga0133913_10011015_vph_5
3300025736_assembled_Ga0207997_1001135_8,-,Penton_1,-,5.3e-69,230.3,all,3300025736_assembled_Ga0207997_1001135,Penton,all_3300025736_assembled_Ga0207997_1001135_vph_8
3300007735_assembled_Ga0104988_10753_20,-,Penton_1,-,1.5e-68,228.8,all,3300007735_assembled_Ga0104988_10753,Penton,all_3300007735_assembled_Ga0104988_10753_vph_20
3300009091_assembled_Ga0102851_10000522_1,-,Penton_1,-,1.1e-67,225.9,all,3300009091_assembled_Ga0102851_10000522,Penton,all_3300009091_assembled_Ga0102851_10000522_vph_1
3300025646_assembled_Ga0208161_1000494_22,-,Penton_1,-,1.7e-67,225.3,all,3300025646_assembled_Ga0208161_1000494,Penton,all_3300025646_assembled_Ga0208161_1000494_vph_22
3300025838_assembled_Ga0208872_1000426_6,-,Penton_1,-,5.5e-67,223.6,all,3300025838_assembled_Ga0208872_1000426,Penton,all_3300025838_assembled_Ga0208872_1000426_vph_6
3300007541_assembled_Ga0099848_1000221_16,-,Penton_1,-,3e-65,217.9,all,3300007541_assembled_Ga0099848_1000221,Penton,all_3300007541_assembled_Ga0099848_1000221_vph_16
3300010885_assembled_Ga0133913_10027335_15,-,Penton_1,-,7.9e-64,213.2,all,3300010885_assembled_Ga0133913_10027335,Penton,all_3300010885_assembled_Ga0133913_10027335_vph_15
3300007734_assembled_Ga0104986_1721_24,-,Penton_1,-,4.6e-61,204.1,all,3300007734_assembled_Ga0104986_1721,Penton,all_3300007734_assembled_Ga0104986_1721_vph_24
3300000439_assembled_TBL_comb48_EPIDRAFT_1001871_14,-,Penton_1,-,2.1e-60,202,all,3300000439_assembled_TBL_comb48_EPIDRAFT_1001871,Penton,all_3300000439_assembled_TBL_comb48_EPIDRAFT_1001871_vph_14
3300010413_assembled_Ga0136851_10008908_1,-,Penton_1,-,2.6e-57,191.8,all,3300010413_assembled_Ga0136851_10008908,Penton,all_3300010413_assembled_Ga0136851_10008908_vph_1
3300017971_assembled_Ga0180438_10002894_11,-,Penton_1,-,8.9e-55,183.4,all,3300017971_assembled_Ga0180438_10002894,Penton,all_3300017971_assembled_Ga0180438_10002894_vph_11
3300009151_assembled_Ga0114962_10001373_19,-,Penton_1,-,1.2e-54,182.9,all,3300009151_assembled_Ga0114962_10001373,Penton,all_3300009151_assembled_Ga0114962_10001373_vph_19
3300009160_assembled_Ga0114981_10001519_5,-,Penton_1,-,4.3e-53,177.9,all,3300009160_assembled_Ga0114981_10001519,Penton,all_3300009160_assembled_Ga0114981_10001519_vph_5
KM502591.1_24,-,Penton_1,-,1.8e-52,175.9,all,KM502591.1,Penton,all_KM502591.1_vph_24
3300009151_assembled_Ga0114962_10001691_8,-,Penton_1,-,8.2e-52,173.7,all,3300009151_assembled_Ga0114962_10001691,Penton,all_3300009151_assembled_Ga0114962_10001691_vph_8
3300014204_assembled_Ga0172381_10002270_15,-,Penton_1,-,1.8e-50,169.2,all,3300014204_assembled_Ga0172381_10002270,Penton,all_3300014204_assembled_Ga0172381_10002270_vph_15
3300017971_assembled_Ga0180438_10002894_12,-,Penton_1,-,4.9e-49,164.5,all,3300017971_assembled_Ga0180438_10002894,Penton,all_3300017971_assembled_Ga0180438_10002894_vph_12
3300027749_assembled_Ga0209084_1000714_20,-,Penton_1,-,5.5e-47,157.8,all,3300027749_assembled_Ga0209084_1000714,Penton,all_3300027749_assembled_Ga0209084_1000714_vph_20
3300009085_assembled_Ga0105103_10000772_14,-,Penton_1,-,1.7e-41,139.7,all,3300009085_assembled_Ga0105103_10000772,Penton,all_3300009085_assembled_Ga0105103_10000772_vph_14
3300002835_assembled_B570J40625_100006411_5,-,Penton_1,-,1.1e-39,133.7,all,3300002835_assembled_B570J40625_100006411,Penton,all_3300002835_assembled_B570J40625_100006411_vph_5
3300010885_assembled_Ga0133913_10012712_24,-,Penton_1,-,2.5e-35,119.4,all,3300010885_assembled_Ga0133913_10012712,Penton,all_3300010885_assembled_Ga0133913_10012712_vph_24
3300007734_assembled_Ga0104986_1721_1,-,Penton_1,-,7e-35,117.9,all,3300007734_assembled_Ga0104986_1721,Penton,all_3300007734_assembled_Ga0104986_1721_vph_1
3300005831_assembled_Ga0074471_10193221_22,-,Penton_1,-,2.7e-34,116,all,3300005831_assembled_Ga0074471_10193221,Penton,all_3300005831_assembled_Ga0074471_10193221_vph_22
RCC970_016A_7,-,Penton_1,-,9e-32,107.7,all,RCC970_016A,Penton,all_RCC970_016A_vph_7
BVI_001A_4,-,Penton_1,-,3.6e-30,102.4,all,BVI_001A,Penton,all_BVI_001A_vph_4
Cflag_017B_12,-,Penton_1,-,1.6e-28,97,all,Cflag_017B,Penton,all_Cflag_017B_vph_12
3300010885_assembled_Ga0133913_10011061_26,-,Penton_1,-,2.1e-24,83.4,all,3300010885_assembled_Ga0133913_10011061,Penton,all_3300010885_assembled_Ga0133913_10011061_vph_26
HQ712116.1_17,-,Penton_1,-,6.4e-24,81.9,all,HQ712116.1,Penton,all_HQ712116.1_vph_17
3300010413_assembled_Ga0136851_10008908_22,-,Penton_1,-,2.2e-23,80.1,all,3300010413_assembled_Ga0136851_10008908,Penton,all_3300010413_assembled_Ga0136851_10008908_vph_22
BVI_055B_4,-,Penton_1,-,4.9e-22,75.7,all,BVI_055B,Penton,all_BVI_055B_vph_4
E4-10_001_12,-,Penton_1,-,1.1e-19,67.9,all,E4-10_001,Penton,all_E4-10_001_vph_12
3300029911_assembled_Ga0311361_10011007_24,-,Penton_1,-,9.2e-18,61.6,all,3300029911_assembled_Ga0311361_10011007,Penton,all_3300029911_assembled_Ga0311361_10011007_vph_24
BVI_058_12,-,Penton_1,-,1.3e-17,61,all,BVI_058,Penton,all_BVI_058_vph_12
3300006109_assembled_Ga0007870_1000162_15,-,Penton_2,-,2.2e-171,567.9,all,3300006109_assembled_Ga0007870_1000162,Penton,all_3300006109_assembled_Ga0007870_1000162_vph_15
3300009181_assembled_Ga0114969_10000735_7,-,Penton_2,-,4.7e-169,560.3,all,3300009181_assembled_Ga0114969_10000735,Penton,all_3300009181_assembled_Ga0114969_10000735_vph_7
