target,t_acc,query,q_acc,evalue,score,sample,contig,query_type
3300002091_assembled_JGI24028J26656_1000152_14,-,Penton_1,-,1.9e-75,251.5,all,3300002091_assembled_JGI24028J26656_1000152,Penton
3300009184_assembled_Ga0114976_10000413_3,-,Penton_1,-,3.2e-75,250.7,all,3300009184_assembled_Ga0114976_10000413,Penton
3300010885_assembled_Ga0133913_10015411_5,-,Penton_1,-,1.2e-74,248.9,all,3300010885_assembled_Ga0133913_10015411,Penton
KC556925.1_12,-,Penton_1,-,7e-73,243,all,KC556925.1,Penton
3300009181_assembled_Ga0114969_10000735_7,-,Penton_1,-,1.1e-72,242.4,all,3300009181_assembled_Ga0114969_10000735,Penton
3300009111_assembled_Ga0115026_10000109_7,-,Penton_1,-,1.4e-72,242.1,all,3300009111_assembled_Ga0115026_10000109,Penton
3300010885_assembled_Ga0133913_10008183_2,-,Penton_1,-,2.7e-71,237.8,all,3300010885_assembled_Ga0133913_10008183,Penton
3300010885_assembled_Ga0133913_10011015_5,-,Penton_1,-,5e-69,230.3,all,3300010885_assembled_Ga0133913_10011015,Penton
3300025736_assembled_Ga0207997_1001135_8,-,Penton_1,-,5.3e-69,230.3,all,3300025736_assembled_Ga0207997_1001135,Penton
3300007735_assembled_Ga0104988_10753_20,-,Penton_1,-,1.5e-68,228.8,all,3300007735_assembled_Ga0104988_10753,Penton
3300009091_assembled_Ga0102851_10000522_1,-,Penton_1,-,1.1e-67,225.9,all,3300009091_assembled_Ga0102851_10000522,Penton
3300025646_assembled_Ga0208161_1000494_22,-,Penton_1,-,1.7e-67,225.3,all,3300025646_assembled_Ga0208161_1000494,Penton
3300025838_assembled_Ga0208872_1000426_6,-,Penton_1,-,5.5e-67,223.6,all,3300025838_assembled_Ga0208872_1000426,Penton
3300007541_assembled_Ga0099848_1000221_16,-,Penton_1,-,3e-65,217.9,all,3300007541_assembled_Ga0099848_1000221,Penton
3300010885_assembled_Ga0133913_10027335_15,-,Penton_1,-,7.9e-64,213.2,all,3300010885_assembled_Ga0133913_10027335,Penton
3300007734_assembled_Ga0104986_1721_24,-,Penton_1,-,4.6e-61,204.1,all,3300007734_assembled_Ga0104986_1721,Penton
3300000439_assembled_TBL_comb48_EPIDRAFT_1001871_14,-,Penton_1,-,2.1e-60,202,all,3300000439_assembled_TBL_comb48_EPIDRAFT_1001871,Penton
3300010413_assembled_Ga0136851_10008908_1,-,Penton_1,-,2.6e-57,191.8,all,3300010413_assembled_Ga0136851_10008908,Penton
3300017971_assembled_Ga0180438_10002894_11,-,Penton_1,-,8.9e-55,183.4,all,3300017971_assembled_Ga0180438_10002894,Penton
3300009151_assembled_Ga0114962_10001373_19,-,Penton_1,-,1.2e-54,182.9,all,3300009151_assembled_Ga0114962_10001373,Penton
3300009160_assembled_Ga0114981_10001519_5,-,Penton_1,-,4.3e-53,177.9,all,3300009160_assembled_Ga0114981_10001519,Penton
KM502591.1_24,-,Penton_1,-,1.8e-52,175.9,all,KM502591.1,Penton
3300009151_assembled_Ga0114962_10001691_8,-,Penton_1,-,8.2e-52,173.7,all,3300009151_assembled_Ga0114962_10001691,Penton
3300014204_assembled_Ga0172381_10002270_15,-,Penton_1,-,1.8e-50,169.2,all,3300014204_assembled_Ga0172381_10002270,Penton
3300017971_assembled_Ga0180438_10002894_12,-,Penton_1,-,4.9e-49,164.5,all,3300017971_assembled_Ga0180438_10002894,Penton
3300027749_assembled_Ga0209084_1000714_20,-,Penton_1,-,5.5e-47,157.8,all,3300027749_assembled_Ga0209084_1000714,Penton
3300009085_assembled_Ga0105103_10000772_14,-,Penton_1,-,1.7e-41,139.7,all,3300009085_assembled_Ga0105103_10000772,Penton
3300002835_assembled_B570J40625_100006411_5,-,Penton_1,-,1.1e-39,133.7,all,3300002835_assembled_B570J40625_100006411,Penton
3300010885_assembled_Ga0133913_10012712_24,-,Penton_1,-,2.5e-35,119.4,all,3300010885_assembled_Ga0133913_10012712,Penton
3300007734_assembled_Ga0104986_1721_1,-,Penton_1,-,7e-35,117.9,all,3300007734_assembled_Ga0104986_1721,Penton
3300005831_assembled_Ga0074471_10193221_22,-,Penton_1,-,2.7e-34,116,all,3300005831_assembled_Ga0074471_10193221,Penton
RCC970_016A_7,-,Penton_1,-,9e-32,107.7,all,RCC970_016A,Penton
BVI_001A_4,-,Penton_1,-,3.6e-30,102.4,all,BVI_001A,Penton
Cflag_017B_12,-,Penton_1,-,1.6e-28,97,all,Cflag_017B,Penton
3300010885_assembled_Ga0133913_10011061_26,-,Penton_1,-,2.1e-24,83.4,all,3300010885_assembled_Ga0133913_10011061,Penton
HQ712116.1_17,-,Penton_1,-,6.4e-24,81.9,all,HQ712116.1,Penton
3300010413_assembled_Ga0136851_10008908_22,-,Penton_1,-,2.2e-23,80.1,all,3300010413_assembled_Ga0136851_10008908,Penton
BVI_055B_4,-,Penton_1,-,4.9e-22,75.7,all,BVI_055B,Penton
E4-10_001_12,-,Penton_1,-,1.1e-19,67.9,all,E4-10_001,Penton
3300029911_assembled_Ga0311361_10011007_24,-,Penton_1,-,9.2e-18,61.6,all,3300029911_assembled_Ga0311361_10011007,Penton
BVI_058_12,-,Penton_1,-,1.3e-17,61,all,BVI_058,Penton
3300006109_assembled_Ga0007870_1000162_15,-,Penton_2,-,2.2e-171,567.9,all,3300006109_assembled_Ga0007870_1000162,Penton
3300009181_assembled_Ga0114969_10000735_7,-,Penton_2,-,4.7e-169,560.3,all,3300009181_assembled_Ga0114969_10000735,Penton
3300009151_assembled_Ga0114962_10000842_14,-,Penton_2,-,2.3e-166,551.4,all,3300009151_assembled_Ga0114962_10000842,Penton
3300009068_assembled_Ga0114973_10000639_12,-,Penton_2,-,1e-162,539.3,all,3300009068_assembled_Ga0114973_10000639,Penton
3300025838_assembled_Ga0208872_1000426_6,-,Penton_2,-,1.3e-162,539,all,3300025838_assembled_Ga0208872_1000426,Penton
3300027763_assembled_Ga0209088_10000481_7,-,Penton_2,-,1.2e-161,535.9,all,3300027763_assembled_Ga0209088_10000481,Penton
3300009068_assembled_Ga0114973_10000749_12,-,Penton_2,-,2.8e-161,534.6,all,3300009068_assembled_Ga0114973_10000749,Penton
3300010158_assembled_Ga0114960_10000772_22,-,Penton_2,-,5.4e-161,533.7,all,3300010158_assembled_Ga0114960_10000772,Penton
3300002091_assembled_JGI24028J26656_1000152_14,-,Penton_2,-,5.5e-160,530.3,all,3300002091_assembled_JGI24028J26656_1000152,Penton
3300009684_assembled_Ga0114958_10000782_23,-,Penton_2,-,6e-159,526.9,all,3300009684_assembled_Ga0114958_10000782,Penton
3300009184_assembled_Ga0114976_10000413_3,-,Penton_2,-,5.3e-158,523.8,all,3300009184_assembled_Ga0114976_10000413,Penton
3300009151_assembled_Ga0114962_10000818_12,-,Penton_2,-,5.6e-157,520.4,all,3300009151_assembled_Ga0114962_10000818,Penton
3300010885_assembled_Ga0133913_10007194_16,-,Penton_2,-,6.1e-157,520.3,all,3300010885_assembled_Ga0133913_10007194,Penton
3300010885_assembled_Ga0133913_10012256_3,-,Penton_2,-,2.4e-138,458.9,all,3300010885_assembled_Ga0133913_10012256,Penton
3300010885_assembled_Ga0133913_10008424_2,-,Penton_2,-,1.8e-133,442.9,all,3300010885_assembled_Ga0133913_10008424,Penton
3300010885_assembled_Ga0133913_10017077_18,-,Penton_2,-,1.5e-131,436.5,all,3300010885_assembled_Ga0133913_10017077,Penton
3300010885_assembled_Ga0133913_10011015_5,-,Penton_2,-,7.2e-111,368.4,all,3300010885_assembled_Ga0133913_10011015,Penton
3300007735_assembled_Ga0104988_10753_20,-,Penton_2,-,1.2e-100,334.6,all,3300007735_assembled_Ga0104988_10753,Penton
3300010885_assembled_Ga0133913_10008183_2,-,Penton_2,-,7.1e-99,328.8,all,3300010885_assembled_Ga0133913_10008183,Penton
3300027749_assembled_Ga0209084_1000714_20,-,Penton_2,-,2.8e-85,283.9,all,3300027749_assembled_Ga0209084_1000714,Penton
3300010885_assembled_Ga0133913_10009566_23,-,Penton_2,-,1.1e-84,282,all,3300010885_assembled_Ga0133913_10009566,Penton
KJ854379.1_19,-,Penton_2,-,8.7e-79,262.6,all,KJ854379.1,Penton
3300007540_assembled_Ga0099847_1000087_16,-,Penton_2,-,7.2e-78,259.5,all,3300007540_assembled_Ga0099847_1000087,Penton
3300010885_assembled_Ga0133913_10027335_15,-,Penton_2,-,8.2e-78,259.4,all,3300010885_assembled_Ga0133913_10027335,Penton
3300005582_assembled_Ga0049080_10000091_18,-,Penton_2,-,2.4e-77,257.8,all,3300005582_assembled_Ga0049080_10000091,Penton
3300010885_assembled_Ga0133913_10009934_11,-,Penton_2,-,4.6e-75,250.3,all,3300010885_assembled_Ga0133913_10009934,Penton
3300006916_assembled_Ga0070750_10000267_3,-,Penton_2,-,4.7e-75,250.2,all,3300006916_assembled_Ga0070750_10000267,Penton
3300027793_assembled_Ga0209972_10000880_23,-,Penton_2,-,1.7e-74,248.4,all,3300027793_assembled_Ga0209972_10000880,Penton
3300013094_assembled_Ga0164297_10001420_16,-,Penton_2,-,6.7e-74,246.4,all,3300013094_assembled_Ga0164297_10001420,Penton
3300027708_assembled_Ga0209188_1000973_20,-,Penton_2,-,8.8e-73,242.8,all,3300027708_assembled_Ga0209188_1000973,Penton
3300005747_assembled_Ga0076924_1015279_12,-,Penton_2,-,2e-72,241.6,all,3300005747_assembled_Ga0076924_1015279,Penton
3300009181_assembled_Ga0114969_10001288_5,-,Penton_2,-,3.3e-72,240.8,all,3300009181_assembled_Ga0114969_10001288,Penton
3300023174_assembled_Ga0214921_10004023_18,-,Penton_2,-,9.5e-71,236,all,3300023174_assembled_Ga0214921_10004023,Penton
3300027973_assembled_Ga0209298_10000424_8,-,Penton_2,-,1.3e-69,232.4,all,3300027973_assembled_Ga0209298_10000424,Penton
3300009180_assembled_Ga0114979_10000767_4,-,Penton_2,-,1.7e-69,231.9,all,3300009180_assembled_Ga0114979_10000767,Penton
3300010885_assembled_Ga0133913_10009135_6,-,Penton_2,-,4.9e-69,230.4,all,3300010885_assembled_Ga0133913_10009135,Penton
3300010334_assembled_Ga0136644_10000572_30,-,Penton_2,-,1e-68,229.3,all,3300010334_assembled_Ga0136644_10000572,Penton
3300002835_assembled_B570J40625_100005612_18,-,Penton_2,-,6.6e-68,226.7,all,3300002835_assembled_B570J40625_100005612,Penton
3300027769_assembled_Ga0209770_10000312_17,-,Penton_2,-,7.7e-68,226.4,all,3300027769_assembled_Ga0209770_10000312,Penton
3300010885_assembled_Ga0133913_10010443_10,-,Penton_2,-,1.3e-67,225.7,all,3300010885_assembled_Ga0133913_10010443,Penton
3300025401_assembled_Ga0207955_1000104_10,-,Penton_2,-,1.4e-67,225.6,all,3300025401_assembled_Ga0207955_1000104,Penton
3300010885_assembled_Ga0133913_10013167_19,-,Penton_2,-,9.9e-67,222.8,all,3300010885_assembled_Ga0133913_10013167,Penton
3300009163_assembled_Ga0114970_10000439_26,-,Penton_2,-,2.6e-64,214.8,all,3300009163_assembled_Ga0114970_10000439,Penton
3300009183_assembled_Ga0114974_10000518_26,-,Penton_2,-,2.6e-64,214.8,all,3300009183_assembled_Ga0114974_10000518,Penton
3300009183_assembled_Ga0114974_10001000_13,-,Penton_2,-,4.4e-64,214.1,all,3300009183_assembled_Ga0114974_10001000,Penton
3300025487_assembled_Ga0208105_1000377_2,-,Penton_2,-,4.5e-64,214,all,3300025487_assembled_Ga0208105_1000377,Penton
3300002835_assembled_B570J40625_100004419_13,-,Penton_2,-,6.7e-64,213.5,all,3300002835_assembled_B570J40625_100004419,Penton
3300010354_assembled_Ga0129333_10000799_17,-,Penton_2,-,6.9e-64,213.4,all,3300010354_assembled_Ga0129333_10000799,Penton
3300009154_assembled_Ga0114963_10000587_16,-,Penton_2,-,1.4e-60,202.6,all,3300009154_assembled_Ga0114963_10000587,Penton
OL828819.1_20,-,Penton_2,-,5.1e-60,200.7,all,OL828819.1,Penton
3300027777_assembled_Ga0209829_10000789_29,-,Penton_2,-,1.4e-58,195.9,all,3300027777_assembled_Ga0209829_10000789,Penton
3300032893_assembled_Ga0335069_10005211_20,-,Penton_2,-,7.2e-58,193.6,all,3300032893_assembled_Ga0335069_10005211,Penton
3300019487_assembled_Ga0187893_10009394_17,-,Penton_2,-,1.1e-56,189.6,all,3300019487_assembled_Ga0187893_10009394,Penton
3300028413_assembled_Ga0306870_1000093_8,-,Penton_2,-,3.5e-56,188,all,3300028413_assembled_Ga0306870_1000093,Penton
3300010885_assembled_Ga0133913_10015411_5,-,Penton_2,-,3.9e-53,178,all,3300010885_assembled_Ga0133913_10015411,Penton
3300010885_assembled_Ga0133913_10013256_20,-,Penton_2,-,9.1e-53,176.7,all,3300010885_assembled_Ga0133913_10013256,Penton
3300032665_assembled_Ga0316221_1001987_22,-,Penton_2,-,1.6e-50,169.3,all,3300032665_assembled_Ga0316221_1001987,Penton
KC556925.1_12,-,Penton_2,-,1.3e-46,156.5,all,KC556925.1,Penton
3300017971_assembled_Ga0180438_10003911_14,-,Penton_2,-,1.1e-45,153.4,all,3300017971_assembled_Ga0180438_10003911,Penton
3300021438_assembled_Ga0213920_1000796_15,-,Penton_2,-,8.1e-45,150.5,all,3300021438_assembled_Ga0213920_1000796,Penton
3300009182_assembled_Ga0114959_10001102_11,-,Penton_2,-,8.6e-45,150.5,all,3300009182_assembled_Ga0114959_10001102,Penton
3300009500_assembled_Ga0116229_10007006_19,-,Penton_2,-,2.1e-44,149.1,all,3300009500_assembled_Ga0116229_10007006,Penton
3300017971_assembled_Ga0180438_10003911_15,-,Penton_2,-,1.5e-42,143.1,all,3300017971_assembled_Ga0180438_10003911,Penton
3300009548_assembled_Ga0116107_1001113_13,-,Penton_2,-,1.7e-42,142.9,all,3300009548_assembled_Ga0116107_1001113,Penton
3300018022_assembled_Ga0187864_10002390_2,-,Penton_2,-,2.4e-42,142.4,all,3300018022_assembled_Ga0187864_10002390,Penton
3300014492_assembled_Ga0182013_10004328_12,-,Penton_2,-,2.7e-42,142.2,all,3300014492_assembled_Ga0182013_10004328,Penton
3300009151_assembled_Ga0114962_10001373_19,-,Penton_2,-,4.5e-42,141.5,all,3300009151_assembled_Ga0114962_10001373,Penton
3300029911_assembled_Ga0311361_10011007_1,-,Penton_2,-,4.5e-42,141.5,all,3300029911_assembled_Ga0311361_10011007,Penton
3300002092_assembled_JGI24218J26658_1000290_30,-,Penton_2,-,1.7e-41,139.6,all,3300002092_assembled_JGI24218J26658_1000290,Penton
JN603370.1_19,-,Penton_2,-,6.6e-40,134.3,all,JN603370.1,Penton
3300006114_assembled_Ga0007815_1000154_11,-,Penton_2,-,1.4e-39,133.3,all,3300006114_assembled_Ga0007815_1000154,Penton
3300035696_assembled_Ga0374055_0049619_21,-,Penton_2,-,1.9e-39,132.8,all,3300035696_assembled_Ga0374055_0049619,Penton
3300007734_assembled_Ga0104986_1721_24,-,Penton_2,-,8.5e-39,130.7,all,3300007734_assembled_Ga0104986_1721,Penton
3300017963_assembled_Ga0180437_10003822_11,-,Penton_2,-,2.1e-38,129.4,all,3300017963_assembled_Ga0180437_10003822,Penton
3300021168_assembled_Ga0210406_10003258_9,-,Penton_2,-,1.2e-36,123.6,all,3300021168_assembled_Ga0210406_10003258,Penton
3300024254_assembled_Ga0247661_1000063_9,-,Penton_2,-,5.1e-36,121.5,all,3300024254_assembled_Ga0247661_1000063,Penton
MG807318.2_11,-,Penton_2,-,8e-35,117.6,all,MG807318.2,Penton
3300032770_assembled_Ga0335085_10008907_18,-,Penton_2,-,1.6e-34,116.6,all,3300032770_assembled_Ga0335085_10008907,Penton
3300000439_assembled_TBL_comb48_EPIDRAFT_1001871_14,-,Penton_2,-,1e-27,94.2,all,3300000439_assembled_TBL_comb48_EPIDRAFT_1001871,Penton
3300010413_assembled_Ga0136851_10008908_21,-,Penton_2,-,1.1e-26,90.7,all,3300010413_assembled_Ga0136851_10008908,Penton
3300009111_assembled_Ga0115026_10000109_7,-,Penton_2,-,2.2e-26,89.7,all,3300009111_assembled_Ga0115026_10000109,Penton
3300007734_assembled_Ga0104986_1721_1,-,Penton_2,-,8.3e-26,87.8,all,3300007734_assembled_Ga0104986_1721,Penton
3300010413_assembled_Ga0136851_10008908_1,-,Penton_2,-,2.2e-25,86.5,all,3300010413_assembled_Ga0136851_10008908,Penton
3300025736_assembled_Ga0207997_1001135_8,-,Penton_2,-,4.9e-24,82,all,3300025736_assembled_Ga0207997_1001135,Penton
3300007541_assembled_Ga0099848_1000221_15,-,Penton_2,-,8.6e-24,81.2,all,3300007541_assembled_Ga0099848_1000221,Penton
3300009091_assembled_Ga0102851_10000522_1,-,Penton_2,-,3.8e-23,79.1,all,3300009091_assembled_Ga0102851_10000522,Penton
3300017971_assembled_Ga0180438_10002894_11,-,Penton_2,-,8.4e-20,68,all,3300017971_assembled_Ga0180438_10002894,Penton
3300025646_assembled_Ga0208161_1000494_22,-,Penton_2,-,1.1e-18,64.4,all,3300025646_assembled_Ga0208161_1000494,Penton
KM502591.1_24,-,Penton_2,-,1.9e-18,63.6,all,KM502591.1,Penton
3300007541_assembled_Ga0099848_1000221_16,-,Penton_2,-,5.2e-17,58.8,all,3300007541_assembled_Ga0099848_1000221,Penton
3300017971_assembled_Ga0180438_10002894_12,-,Penton_2,-,5.2e-16,55.5,all,3300017971_assembled_Ga0180438_10002894,Penton
3300027749_assembled_Ga0209084_1000714_20,-,Penton_3,-,8.4e-71,236.5,all,3300027749_assembled_Ga0209084_1000714,Penton
3300007735_assembled_Ga0104988_10753_20,-,Penton_3,-,2e-33,112.9,all,3300007735_assembled_Ga0104988_10753,Penton
3300010885_assembled_Ga0133913_10008424_2,-,Penton_3,-,2.6e-32,109.2,all,3300010885_assembled_Ga0133913_10008424,Penton
KJ854379.1_19,-,Penton_3,-,1.1e-31,107.1,all,KJ854379.1,Penton
3300010885_assembled_Ga0133913_10007194_16,-,Penton_3,-,8.4e-31,104.2,all,3300010885_assembled_Ga0133913_10007194,Penton
3300025838_assembled_Ga0208872_1000426_6,-,Penton_3,-,9.5e-31,104.1,all,3300025838_assembled_Ga0208872_1000426,Penton
3300010885_assembled_Ga0133913_10011015_5,-,Penton_3,-,2.6e-30,102.6,all,3300010885_assembled_Ga0133913_10011015,Penton
3300009684_assembled_Ga0114958_10000782_23,-,Penton_3,-,3.9e-30,102,all,3300009684_assembled_Ga0114958_10000782,Penton
3300010885_assembled_Ga0133913_10017077_18,-,Penton_3,-,9.3e-30,100.8,all,3300010885_assembled_Ga0133913_10017077,Penton
3300009184_assembled_Ga0114976_10000413_3,-,Penton_3,-,3e-29,99.1,all,3300009184_assembled_Ga0114976_10000413,Penton
3300010885_assembled_Ga0133913_10009566_23,-,Penton_3,-,3.2e-29,99,all,3300010885_assembled_Ga0133913_10009566,Penton
3300005582_assembled_Ga0049080_10000091_18,-,Penton_3,-,7.3e-29,97.8,all,3300005582_assembled_Ga0049080_10000091,Penton
3300007540_assembled_Ga0099847_1000087_16,-,Penton_3,-,2.7e-28,95.9,all,3300007540_assembled_Ga0099847_1000087,Penton
3300006109_assembled_Ga0007870_1000162_15,-,Penton_3,-,3e-28,95.8,all,3300006109_assembled_Ga0007870_1000162,Penton
3300002835_assembled_B570J40625_100005612_18,-,Penton_3,-,6.2e-28,94.8,all,3300002835_assembled_B570J40625_100005612,Penton
3300002091_assembled_JGI24028J26656_1000152_14,-,Penton_3,-,9.6e-28,94.1,all,3300002091_assembled_JGI24028J26656_1000152,Penton
3300009151_assembled_Ga0114962_10000818_12,-,Penton_3,-,4.3e-27,92,all,3300009151_assembled_Ga0114962_10000818,Penton
3300009068_assembled_Ga0114973_10000749_12,-,Penton_3,-,1.3e-26,90.3,all,3300009068_assembled_Ga0114973_10000749,Penton
3300010885_assembled_Ga0133913_10009934_11,-,Penton_3,-,8e-26,87.8,all,3300010885_assembled_Ga0133913_10009934,Penton
3300027763_assembled_Ga0209088_10000481_7,-,Penton_3,-,8.7e-26,87.7,all,3300027763_assembled_Ga0209088_10000481,Penton
3300010885_assembled_Ga0133913_10015411_5,-,Penton_3,-,9.3e-26,87.6,all,3300010885_assembled_Ga0133913_10015411,Penton
3300010885_assembled_Ga0133913_10008183_2,-,Penton_3,-,4.1e-25,85.4,all,3300010885_assembled_Ga0133913_10008183,Penton
3300010885_assembled_Ga0133913_10012256_3,-,Penton_3,-,3.4e-24,82.4,all,3300010885_assembled_Ga0133913_10012256,Penton
3300010158_assembled_Ga0114960_10000772_22,-,Penton_3,-,4e-24,82.1,all,3300010158_assembled_Ga0114960_10000772,Penton
3300025401_assembled_Ga0207955_1000104_10,-,Penton_3,-,5.9e-24,81.6,all,3300025401_assembled_Ga0207955_1000104,Penton
3300009181_assembled_Ga0114969_10000735_7,-,Penton_3,-,7.8e-24,81.2,all,3300009181_assembled_Ga0114969_10000735,Penton
3300027973_assembled_Ga0209298_10000424_8,-,Penton_3,-,1.3e-23,80.5,all,3300027973_assembled_Ga0209298_10000424,Penton
3300009151_assembled_Ga0114962_10000842_14,-,Penton_3,-,1.3e-23,80.4,all,3300009151_assembled_Ga0114962_10000842,Penton
3300009068_assembled_Ga0114973_10000639_12,-,Penton_3,-,1.6e-23,80.1,all,3300009068_assembled_Ga0114973_10000639,Penton
3300027769_assembled_Ga0209770_10000312_17,-,Penton_3,-,3.3e-23,79.1,all,3300027769_assembled_Ga0209770_10000312,Penton
3300013094_assembled_Ga0164297_10001420_16,-,Penton_3,-,1.5e-22,76.9,all,3300013094_assembled_Ga0164297_10001420,Penton
3300025487_assembled_Ga0208105_1000377_2,-,Penton_3,-,5.4e-22,75.1,all,3300025487_assembled_Ga0208105_1000377,Penton
3300009183_assembled_Ga0114974_10001000_13,-,Penton_3,-,6.9e-21,71.5,all,3300009183_assembled_Ga0114974_10001000,Penton
3300023174_assembled_Ga0214921_10004023_18,-,Penton_3,-,3e-20,69.4,all,3300023174_assembled_Ga0214921_10004023,Penton
3300028413_assembled_Ga0306870_1000093_8,-,Penton_3,-,3e-20,69.3,all,3300028413_assembled_Ga0306870_1000093,Penton
3300009181_assembled_Ga0114969_10001288_5,-,Penton_3,-,5.9e-20,68.4,all,3300009181_assembled_Ga0114969_10001288,Penton
3300009154_assembled_Ga0114963_10000587_16,-,Penton_3,-,3e-19,66,all,3300009154_assembled_Ga0114963_10000587,Penton
3300021438_assembled_Ga0213920_1000796_15,-,Penton_3,-,4.2e-19,65.6,all,3300021438_assembled_Ga0213920_1000796,Penton
3300027793_assembled_Ga0209972_10000880_23,-,Penton_3,-,4.5e-19,65.5,all,3300027793_assembled_Ga0209972_10000880,Penton
3300019487_assembled_Ga0187893_10009394_17,-,Penton_3,-,1.5e-18,63.7,all,3300019487_assembled_Ga0187893_10009394,Penton
3300009180_assembled_Ga0114979_10000767_4,-,Penton_3,-,3.1e-18,62.7,all,3300009180_assembled_Ga0114979_10000767,Penton
3300032893_assembled_Ga0335069_10005211_20,-,Penton_3,-,4.4e-18,62.2,all,3300032893_assembled_Ga0335069_10005211,Penton
3300027777_assembled_Ga0209829_10000789_29,-,Penton_3,-,8.1e-18,61.3,all,3300027777_assembled_Ga0209829_10000789,Penton
3300009163_assembled_Ga0114970_10000439_26,-,Penton_3,-,3.7e-17,59.1,all,3300009163_assembled_Ga0114970_10000439,Penton
3300006916_assembled_Ga0070750_10000267_3,-,Penton_3,-,4.4e-17,58.9,all,3300006916_assembled_Ga0070750_10000267,Penton
3300027708_assembled_Ga0209188_1000973_20,-,Penton_3,-,7.1e-17,58.2,all,3300027708_assembled_Ga0209188_1000973,Penton
3300032665_assembled_Ga0316221_1001987_22,-,Penton_3,-,1.2e-16,57.4,all,3300032665_assembled_Ga0316221_1001987,Penton
3300010885_assembled_Ga0133913_10013167_19,-,Penton_3,-,3e-16,56.1,all,3300010885_assembled_Ga0133913_10013167,Penton
3300010885_assembled_Ga0133913_10009135_6,-,Penton_3,-,4.2e-16,55.6,all,3300010885_assembled_Ga0133913_10009135,Penton
3300005747_assembled_Ga0076924_1015279_12,-,Penton_3,-,8.8e-16,54.6,all,3300005747_assembled_Ga0076924_1015279,Penton
3300010885_assembled_Ga0133913_10027335_15,-,Penton_3,-,1.8e-15,53.5,all,3300010885_assembled_Ga0133913_10027335,Penton
3300029911_assembled_Ga0311361_10011007_1,-,Penton_3,-,2.4e-15,53.1,all,3300029911_assembled_Ga0311361_10011007,Penton
3300009182_assembled_Ga0114959_10001102_11,-,Penton_3,-,1.3e-14,50.7,all,3300009182_assembled_Ga0114959_10001102,Penton
3300010885_assembled_Ga0133913_10011015_5,-,Penton_4,-,8.9e-210,694.3,all,3300010885_assembled_Ga0133913_10011015,Penton
3300007735_assembled_Ga0104988_10753_20,-,Penton_4,-,3.2e-197,652.9,all,3300007735_assembled_Ga0104988_10753,Penton
3300006109_assembled_Ga0007870_1000162_15,-,Penton_4,-,1.7e-73,245.1,all,3300006109_assembled_Ga0007870_1000162,Penton
3300009068_assembled_Ga0114973_10000639_12,-,Penton_4,-,1.4e-72,242.1,all,3300009068_assembled_Ga0114973_10000639,Penton
3300010158_assembled_Ga0114960_10000772_22,-,Penton_4,-,8.1e-71,236.3,all,3300010158_assembled_Ga0114960_10000772,Penton
